破盾	5601	20	5	8	13	13	43	13	28	250	5	10	0	0	60	0	0	40	0	0	0	0	0	0	1	1	0	0	6	107600	100	0	195		1	7300	7400	1130							
潜盾	5602	20	5	8	15	10	45	10	30	250	5	10	0	0	40	60	0	0	0	0	0	0	0	0	0	1	0	0	6	107601	100	0	196		1	7300	7400								
强盾	5603	20	5	8	17	11	47	9	26	250	5	10	0	0	0	40	60	0	0	0	0	0	0	0	0	1	0	0	6	107602	100	0	197		1	7300	7400	730							
神盾	5604	20	5	8	14	7	48	6	35	250	5	10	0	0	0	0	40	60	0	0	0	0	0	0	1	1	0	0	6	107603	100	0	198		1	7300	7400	1030	830						
岩怪	5611	20	5	8	27	20	38	3	12	150	3	30	0	0	70	30	0	0	0	0	0	0	0	0	1	3	0	0	8	107610	100	0	199		1	7300	7400	1130							
爆岩	5612	20	5	8	28	18	40	4	10	150	3	30	0	0	0	70	30	0	0	0	0	0	0	0	0	3	0	0	8	107611	100	0	200		1	7300	7400	1230							
熔岩	5613	20	5	8	30	15	35	5	15	150	3	30	0	0	0	0	70	30	0	0	0	0	0	0	1	3	0	0	8	107612	100	0	201		1	7300	7400	15002							
影岩	5614	20	5	8	29	13	30	10	18	150	3	30	0	0	30	0	0	70	0	0	0	0	0	0	0	3	0	0	8	107613	100	0	202		1	7300	7400	1030							
九头巨蛇	5701	20	5	1	40	40	25	5	5	300	6	0	0	0	60	40	0	0	0	0	0	0	0	0	0	2	0	0	6	107700	100	0	360		0	7300	7400	7530							
蛟龙	5702	20	5	1	38	42	23	6	6	300	6	0	0	0	0	60	40	0	0	0	0	0	0	0	1	2	0	0	6	107701	100	0	361		0	7300	7400	7630							
埃及眼睛蛇	5703	20	5	1	36	43	28	4	4	300	6	0	0	0	0	0	60	40	0	0	0	0	0	0	0	2	0	0	6	107702	100	0	362		0	7300	7400	7730							
八歧大蛇	5704	20	5	1	44	44	21	3	3	300	6	0	0	0	40	0	0	60	0	0	0	0	0	0	1	2	0	0	6	107703	100	0	363		0	7300	7400	8130							
口袋龙	5711	20	5	1	13	32	19	18	23	200	4	20	0	0	50	0	0	50	0	0	0	0	0	0	0	4	0	0	7	107710	100	0	207		1	7300	7400	1930	2330						
迷你龙	5712	20	5	1	8	33	21	19	24	200	4	20	0	0	50	50	0	0	0	0	0	0	0	0	1	4	0	0	7	107711	100	0	364		1	7300	7400	2030	2430						
雏龙	5713	20	5	1	10	30	20	20	25	200	4	20	0	0	0	50	50	0	0	0	0	0	0	0	1	4	0	0	7	107712	100	0	209		1	7300	7400	2130	2530						
穴龙	5714	20	5	1	9	29	18	23	26	200	4	20	0	0	0	0	50	50	0	0	0	0	0	0	0	4	0	0	7	107713	100	0	210		1	7300	7400	2230	2630						
大型半兽人	5801	20	5	0	32	23	33	8	9	200	4	20	0	0	60	40	0	0	0	0	0	0	0	0	0	1	0	0	7	107800	100	0	211		1	7300	7400	530							
猪鬼	5802	20	5	0	31	26	31	9	8	200	4	20	0	0	0	60	40	0	0	0	0	0	0	0	1	1	0	0	7	107801	100	0	212		1	7300	7400	30							
钢鬼	5803	20	5	0	28	28	28	14	7	200	4	20	0	0	0	0	60	40	0	0	0	0	0	0	1	1	0	0	7	107802	100	0	213		1	7300	7400	330							
半兽人	5804	20	5	0	30	25	30	10	10	200	4	20	0	0	40	0	0	60	0	0	0	0	0	0	0	1	0	0	7	107803	100	0	214		1	7300	7400								
奇美拉	5901	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107900	100	0			0	7300	7400								
盖美拉	5902	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107901	100	0			0	7300	7400								
红美拉	5903	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107902	100	0			0	7300	7400								
黄美拉	5904	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107903	100	0			0	7300	7400								
大型奇美拉	5905	80	5	9	50	30	30	30	30	300	6	0	5	5	30	30	30	30	50	50	50	50	50	50	1	0	5	5	10	107904	100	0			0	7300	7400								
绿里雍	5911	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107910	100	0			0	7300	7400								
蓝里雍	5912	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107911	100	0			0	7300	7400								
红里雍	5913	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107912	100	0			0	7300	7400								
里雍	5914	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107913	100	0			0	7300	7400								
帕鲁凯斯	5915	100	5	9	40	40	40	40	40	300	6	0	5	5	50	50	50	50	100	100	100	100	100	100	2	0	5	5	10	107914	100	0			0	7300	7400								
彼特	6000	30	5	9	100	25	25	15	60	300	6	100	10	3	0	50	50	0	100	100	100	100	100	100	0	0	10	10	10	106452	100	0			0	7300	7400								
海蝙蝠	6001	30	5	3	26	27	25	28	14	200	4	10	5	0	30	70	0	0	50	50	50	50	50	50	0	1	3	3	7	101252	100	0			0	7300	7400	930							
硬壳龟	6002	30	5	6	46	14	45	3	19	150	3	30	5	0	0	0	50	50	50	50	50	50	50	50	0	3	3	3	8	107013	100	0			0	7300	7400	830							
器南 靛贰帮	6003	20	5	1	10	30	20	25	20	200	4	20	0	0	50	0	0	50	0	0	0	0	0	0	0	4	0	0	7	107710	100	0			0	7300	7400								
坷农	6004	20	5	0	30	25	30	5	10	200	4	20	0	0	60	40	0	0	0	0	0	0	0	0	0	1	0	0	7	107803	100	0			0	7300	7400								
绊喉赴	6005	20	5	0	20	20	20	10	5	50	1	40	0	0	70	30	0	0	0	0	0	0	0	0	0	3	0	0	9	101800	100	0			0	7300	7400								
努饭捞 榜方	6006	20	5	8	15	36	41	2	11	200	4	10	0	0	100	0	0	0	0	0	0	0	0	0	0	1	0	0	7	101621	100	0			0	7300	7400								
依代	6007	20	5	5	100	15	15	15	30	300	6	0	0	0	50	50	50	50	10	10	10	10	10	10	1	0	0	0	6	101406	100	0			0	7300	7400	5							
荤捞努酚胶	6008	20	5	0	25	35	18	2	20	250	5	0	0	0	0	100	0	0	0	0	0	0	0	0	1	0	0	0	6	101811	100	0			0	7300	7400								
磊捞攫飘	6009	20	5	0	25	35	12	8	20	250	5	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	6	101810	100	0			0	7300	7400	330							
鸥捞藕	6010	20	5	0	25	35	16	4	20	250	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	6	101812	100	0			0	7300	7400								
酒撇扼胶	6011	20	5	0	25	35	15	5	20	250	5	0	0	0	0	0	100	0	0	0	0	0	0	0	1	0	0	0	6	101813	100	0			0	7300	7400	1230							
破坏狂	6012	20	5	0	60	15	60	15	0	300	6	100	0	0	30	30	30	30	100	100	100	100	100	100	1	4	0	0	10	101823	100	0			0	7300	7400								
镰刀魔＋	6013	100	5	2	650	35	150	35	300	300	6	0	0	0	40	40	40	40	50	50	50	50	50	50	0	0	0	0	6	107100	100	0			0	7300	7400								
帝国兵	6014	100	5	0	1	0	0	0	0	300	6	0													0	0			10	100083	100	0			0										
山桃头目	6015	100	5	9	100	30	15	10	3	300	6	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	10	101821	100	0			0										
山桃海贼团	6016	100	5	0	180	45	40	8	3	300	6	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	10	101821	100	0			0										
无限刀流的艾吉	6017	100	5	0	280	50	38	24	38	300	6	0	0	0	40	40	40	40	0	0	0	0	0	0	0	0	0	0	10	100578	100	0			0										
杀龙刀	6018	100	5	0	30	25	20	25	20	300	6	0	0	0	20	20	20	20	0	0	0	0	0	0	0	0	0	0	10	101601	100	0			0										
血刀	6019	100	5	0	30	15	20	25	20	300	6	0	0	0	20	20	20	20	0	0	0	0	0	0	0	0	0	0	10	101600	100	0			0										
海神	6020	50	5	9	586	12	12	6	355	300	6	0	10	0	20	20	20	20	100	100	100	100	100	100	2	0	5	5	10	107701	100	0			0	7300	7400								
弥宜	6021	30	5	1	25	35	35	15	15	150	3	20	5	0	70	0	0	30	50	50	50	50	50	50	2	2	3	3	8	101700	100	0			0	7300	7400								
弥宜	6022	30	5	1	21	40	40	11	13	150	3	20	5	0	30	70	0	0	50	50	50	50	50	50	2	2	3	3	8	101701	100	0			0	7300	7400	30							
弥宜	6023	30	5	1	23	34	33	18	17	150	3	20	5	0	0	30	70	0	50	50	50	50	50	50	2	2	3	3	8	101702	100	0			0	7300	7400								
弥宜	6024	30	5	1	26	39	31	13	16	150	3	20	5	0	0	0	30	70	50	50	50	50	50	50	2	2	3	3	8	101703	100	0			0	7300	7400								
纸垂	6025	30	5	0	20	20	20	40	25	150	3	100	5	5	90	0	0	10	50	50	50	50	50	50	2	2	5	5	8	101830	100	0			0	7300	7400	1730							
伊瓦希米滋	6026	30	5	9	200	50	50	0	100	300	6	30	5	0	30	30	30	30	50	50	50	50	50	50	2	0	5	5	10	105158	100	0			0	7300	7400								
帅男甲	6027	30	5	9	145	30	30	0	45	300	6	30	5	0	0	50	50	0	50	50	50	50	50	50	2	0	5	5	10	105114	100	0			0	7300	7400								
美女甲	6028	30	5	9	95	50	20	50	35	300	6	30	5	0	30	70	0	0	50	50	50	50	50	50	2	0	5	5	10	105320	100	0			0	7300	7400								
小胖甲	6029	30	5	9	100	0	50	0	100	300	6	30	5	0	50	0	0	50	50	50	50	50	50	50	2	0	5	5	10	105095	100	0			0	7300	7400								
阿德基姆	6030	30	5	9	250	46	31	8	60	300	6	0	3	2	25	25	25	25	25	25	25	25	25	25	2	0	3	3	10	106577	0	0			0										
阿德基姆	6031	30	5	9	400	43	38	6	120	300	6	0	4	4	40	40	40	40	50	50	50	50	50	50	2	0	4	6	10	106577	0	0			0										
黑女甲	6032	30	5	9	150	50	10	130	20	300	6	0	5	20	30	30	30	30	50	50	50	50	50	50	1	0	1	5	10	100727	100	0			0	7300	7400								
海盗头目	6033	50	5	9	300	45	30	0	50	300	6	0	10	0	30	30	30	30	100	100	100	100	100	100	1	0	10	10	10	101824	100	0			0	7300	7400								
海盗	6034	20	5	0	20	32	21	29	12	300	6	30	0	0	25	25	25	25	0	0	0	0	0	0	0	4	0	0	7	101822	100	0			0	7300	7400								
虚弱的雏鸡	6035	20	5	3	3	3	3	3	3	500	3	30	0	0	0	0	20	80	0	0	0	0	0	0	1	0	0	0	8	107213	100	0			0	15002									
小豆	6036	40	5	0	200	48	18	30	80	300	6	0	10	20	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
小樱	6037	40	5	0	270	48	15	25	80	300	6	0	10	25	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106626	100	0			0	7300	7400								
小梅	6038	40	5	0	270	48	15	25	80	300	6	0	10	25	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106627	100	0			0	7300	7400								
山吹	6039	40	5	0	270	48	15	25	80	300	6	0	10	25	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106627	100	0			0	7300	7400								
小樱	6040	40	5	0	300	2	2	2	2	300	6	100	0	10	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106626	100	0			0	7300	7400								
小梅	6041	40	5	0	300	2	2	30	2	300	6	100	0	10	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
山吹	6042	40	5	0	300	2	2	100	2	300	6	100	0	10	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
盖美拉	6043	80	5	9	350	34	2	4	135	300	6	0	15	15	30	30	30	30	50	50	50	50	50	50	1	0	3	3	10	107900	100	0			0	7300	7400								
时雨	6044	40	5	9	300	42	12	30	96	300	6	0	10	30	30	30	30	30	100	100	100	100	100	100	2	1	4	0	0	106479	100	0			0	7300	7400								
忍者	6045	40	5	9	66	43	14	30	50	300	6	0	10	15	25	25	25	25	50	50	50	50	50	50	2	1	0	0	0	106052	100	0			0	7300	7400								
米特拉将军	6046	40	5	9	330	41	14	23	140	300	6	0	10	20	25	25	25	25	100	100	100	100	100	100	2	1	2	0	0	100528	100	0			0	7300	7400								
匍匐冒出的影子	6047	40	5	7	100	35	20	4	72	300	6	0	10	2	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	101530	100	0			0	7300	7400								
露比	6048	80	5	9	350	20	10	12	150	300	6	0	8	24	30	30	30	30	100	100	100	100	100	100	1	0	1	1	10	100654	100	0			0	7300	7400								
超级ＮＢ蝙蝠	6049	80	5	9	140	38	4	4	58	300	6	0	10	5	25	25	25	25	80	80	80	80	80	80	1	0	1	15	10	101243	100	0			0	7300	7400								
口袋龙＋	6050	80	5	9	80	35	5	5	70	300	6	0	8	5	25	25	25	25	50	50	50	50	50	50	1	0	1		10	107710	100	0			0	7300	7400								
迷你龙＋	6051	80	5	9	80	35	5	5	70	300	6	0	8	5	25	25	25	25	50	50	50	50	50	50	1	0	1		10	107711	100	0			0	7300	7400								
雏龙＋	6052	80	5	9	80	35	5	5	70	300	6	0	8	5	25	25	25	25	50	50	50	50	50	50	1	0	1		10	107712	100	0			0	7300	7400								
穴龙＋	6053	80	5	9	80	35	5	5	70	300	6	0	8	5	25	25	25	25	50	50	50	50	50	50	1	0	1		10	107713	100	0			0	7300	7400								
阿尔杰斯神的使徒	6054	80	5	9	300	33	14	5	132	300	6	0	10	10	30	30	30	30	100	100	100	100	100	100	1	0	2	2	10	107203	100	0			0	7300	7400								
阿尔杰斯神的使徒	6055	80	5	9	286	28	12	5	160	300	6	0	10	2	30	30	30	30	50	50	50	50	50	50	1	0	1	1	10	107203	100	0			0	7300	7400								
木灵	6056	80	5	9	110	25	5	5	70	300	6	0	10	5	25	25	25	25	80	80	80	80	80	80	1	0	1	10	10	101402	100	0			0	7300	7400								
旋律影子	6057	40	5	7	100	33	20	4	75	300	6	0	10	2	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	101531	100	0			0	7300	7400								
暗影	6058	40	5	7	100	35	20	4	75	300	6	0	10	2	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	101532	100	0			0	7300	7400								
阴影	6059	40	5	7	100	35	20	4	72	300	6	0	10	2	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	101533	100	0			0	7300	7400								
奇美拉	6060	80	5	9	310	32	2	4	130	300	6	0	8	8	25	25	25	25	100	100	100	100	100	100	1	0	1	1	10	107900	100	0			0	7300	7400								
盖美拉	6061	80	5	9	350	34	3	4	155	300	6	0	8	8	30	30	30	30	100	100	100	100	100	100	1	0	1	1	10	107903	100	0			0	7300	7400								
红美拉	6062	80	5	9	350	34	3	4	155	300	6	0	8	8	30	30	30	30	100	100	100	100	100	100	1	0	1	1	10	107901	100	0			0	7300	7400								
大胡子	6063	80	5	9	280	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106502	100	0			0	7300	7400								
舞女	6064	80	5	9	280	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106677	100	0			0	7300	7400								
大胡子	6065	80	5	9	280	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106502	100	0			0	7300	7400								
舞女	6066	80	5	9	280	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106677	100	0			0	7300	7400								
大胡子	6067	80	5	9	320	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106502	100	0			0	7300	7400								
舞女	6068	80	5	9	320	2	2	2	4	300	6	0	70	0	25	25	25	25	80	80	80	80	80	80	1	0	0	0	10	106677	100	0			0	7300	7400								
阿鲁巴斯	6069	80	5	9	350	40	2	4	165	300	6	0	15	15	30	30	30	30	100	100	100	100	100	100	1	0	1	0	10	100602	100	0			0	7300	7400								
盖美拉	6070	80	5	9	350	34	2	4	155	300	6	0	8	6	30	30	30	30	100	100	100	100	100	100	1	0	0	1	10	107903	100	0			0	7300	7400								
红美拉	6071	80	5	9	350	34	2	4	155	300	6	0	8	6	30	30	30	30	100	100	100	100	100	100	1	0	0	1	10	107901	100	0			0	7300	7400								
小豆	6072	40	5	0	200	48	18	30	80	300	6	0	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	1	0	106627	100	0			0	7300	7400								
小樱	6073	40	5	0	250	48	15	25	80	300	6	0	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106626	100	0			0	7300	7400								
小梅	6074	40	5	0	250	48	15	25	80	300	6	0	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106627	100	0			0	7300	7400								
山吹	6075	40	5	0	300	2	2	100	2	300	6	100	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
奇美拉	6076	80	5	9	320	34	2	4	130	300	6	0	8	8	25	25	25	25	80	80	80	80	80	80	1	0	0	1	10	107900	100	0			0	7300	7400								
傲慢之守护	6077	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
地狱猎犬	6078	50	5	9	120	36	26	18	70	300	6	50	10	2	30	30	30	30	30	100	100	100	100	100	1	0	0	1	6	101032	100	0			0	7300	7400								
嫉妒之守护	6079	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
水龙蜥	6080	50	5	9	125	36	34	12	67	300	6	50	5	1	30	30	30	30	100	30	100	100	100	100	1	0	0	12	6	101721	100	0			0	7300	7400								
暴食之守护	6081	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
半兽人	6082	50	5	9	124	34	25	14	70	300	6	50	5	0	30	30	30	30	100	100	30	100	100	100	1	0	0	2	6	107803	100	0			0	7300	7400								
色欲之守护	6083	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
红蝎	6084	50	5	9	115	25	38	16	70	300	6	50	10	0	30	30	30	30	100	100	100	30	100	100	1	0	0	3	6	101301	100	0			0	7300	7400								
怠惰之守护	6085	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
赤目黑熊	6086	50	5	9	120	32	24	18	70	300	6	50	10	2	30	30	30	30	100	100	100	100	30	100	1	0	0	2	6	101013	100	0			0	7300	7400								
贪欲之守护	6087	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
妖狐	6088	50	5	9	118	31	18	28	70	300	6	50	8	3	30	30	30	30	100	100	100	100	100	30	1	0	1	0	6	101005	100	0			0	7300	7400								
愤怒之守护	6089	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
麒麟	6090	50	5	9	122	33	26	24	70	300	6	50	8	1	30	30	30	30	90	90	90	90	90	90	1	0	0	3	6	107001	100	0			0	7300	7400								
艾尔卡迪亚？	6091	80	5	9	370	14	6	10	183	300	6	0	11	36	40	40	40	40	100	100	100	100	100	100	1	0	1	1	10	100654	100	0			0	7300	7400								
鼠王	6092	50	5	9	135	30	23	23	91	300	6	50	11	6	30	30	30	30	100	100	100	100	100	100	1	0	0	1	6	101025	100	0			0	7300	7400								
露比	6093	80	5	9	350	18	7	11	180	300	6	0	8	36	40	40	40	40	100	100	100	100	100	100	1	0	1	1	10	100654	100	0			0	7300	7400								
水蓝鼠	6094	50	5	9	118	33	25	24	83	300	6	50	10	3	30	30	30	30	100	100	100	100	100	100	1	0	0	1	6	101024	100	0			0	7300	7400								
烈风牛头怪	7000	30	5	9	100	4	4	4	4	300	6	0	1	5	20	20	20	20	0	0	0	0	0	0	2	0	0	0	10	101923	0	0			0										
红龙	7001	30	5	9	100	4	4	4	4	300	6	0	1	5	20	20	20	20	0	0	0	0	0	0	2	0	0	0	10	101902	0	0			0										
水蓝鼠	7002	30	5	9	100	4	4	4	4	300	6	0	1	5	20	20	20	20	0	0	0	0	0	0	2	0	0	0	10	101024	0	0			0										
大蝙蝠	7003	30	5	9	60	20	20	20	20	300	6	0	1	5	20	20	20	20	0	0	0	0	0	0	2	0	0	0	10	101250	0	0			0										
吓人箱	7004	30	5	9	70	30	30	30	30	300	6	0	1	5	30	30	30	30	0	0	0	0	0	0	2	0	0	0	10	101612	0	0			0										
绿龙	7005	30	5	9	90	40	40	40	40	300	6	0	1	5	40	40	40	40	0	0	0	0	0	0	2	0	0	0	10	101900	0	0			0										
奇奇	7006	30	5	9	200	25	30	0	80	200	4	20	10	0	0	60	40	0	100	100	100	100	100	100	1	1	10	10	7	107801	100	0			0	7300	7400	30							
欧克山贼	7007	30	5	0	70	30	30	10	10	200	4	50	5	0	40	0	0	60	0	0	0	0	0	0	0	1	5	5	7	107801	100	0			0	7300	7400								
欧克山贼	7008	30	5	0	80	25	30	10	10	200	4	50	5	0	40	0	0	60	0	0	0	0	0	0	0	1	5	5	7	107803	100	0			0	7300	7400								
死亡狮鹫兽	7009	30	5	3	480	63	37	32	87	200	4	50	2	3	80	50	50	50	50	50	50	50	50	50	0	1	5	6	10	107200	100	0			0	7300	7400								
狮鹫兽	7010	30	5	3	360	45	32	55	58	200	4	50	2	3	80	30	30	30	30	30	30	30	30	30	0	1	5	5	7	107200	100	0			0	7300	7400								
狮鹫兽	7011	30	5	3	360	45	32	55	58	200	4	50	2	3	80	30	30	30	30	30	30	30	30	30	0	1	5	5	7	107200	100	0			0	7300	7400								
帝国兵（男）	7012	40	5	0	40	42	28	30	120	300	6	0	0	10	50	50	0	0	50	50	50	50	50	50	2	1	0	0	0	100553	100	0			0	7300	7400								
帝国兵（女）	7013	40	5	0	50	42	28	30	80	300	6	0	0	10	0	0	50	50	50	50	50	50	50	50	2	1	0	0	0	100678	100	0			0	7300	7400								
帝国兵迪普拉	7014	40	5	0	110	50	30	30	80	300	6	0	3	3	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	100678	100	0			0	7300	7400								
帝国兵凯拉	7015	40	5	0	110	40	30	30	120	300	6	0	5	0	25	25	25	25	80	80	80	80	80	80	2	1	2	0	0	100553	100	0			0	7300	7400								
阿夏芙．红	7016	40	5	9	180	11	6	6	180	300	6	0	3	2	30	30	30	30	100	100	100	100	100	100	1	0	1	0	6	107202	100	0			0	7300	7400								
阿夏芙．蓝	7017	40	5	9	180	11	6	6	180	300	6	0	3	2	30	30	30	30	100	100	100	100	100	100	1	0	1	0	6	107201	100	0			0	7300	7400								
阿夏芙．蓝	7018	40	5	9	180	11	6	6	180	300	6	0	3	2	30	30	30	30	100	100	100	100	100	100	1	0	1	0	6	107201	100	0			0	7300	7400								
阿夏芙．红	7019	40	5	9	180	11	6	6	180	300	6	0	3	2	30	30	30	30	100	100	100	100	100	100	1	0	1	0	6	107202	100	0			0	7300	7400								
帕鲁凯斯的亡灵	7020	70	5	9	240	32	6	4	80	300	6	0	5	5	40	40	40	40	100	100	100	100	100	100	2	1	0	0	0	101532	100	0			0	7300	7400								
士兵可可贝亡灵	7021	40	5	9	200	23	8	4	60	300	6	0	5	5	25	25	25	25	80	80	80	80	80	80	2	1	2	0	0	101114	100	0			0	7300	7400								
士兵托鲁克亡灵	7022	40	5	9	200	23	8	4	60	300	6	0	5	5	25	25	25	25	80	80	80	80	80	80	2	1	2	0	0	101114	100	0			0	7300	7400								
帕鲁凯斯	7023	100	5	9	366	21	3	3	176	300	6	0	10	5	50	50	50	50	100	100	100	100	100	100	2	1	2	5	0	107911	100	0			0	7300	7400								
反抗军亡灵	7024	40	5	2	0	27	0	25	100	300	6	0	0	0	25	25	25	25	80	80	80	80	80	80	2	1	0	0	0	101205	100	0			0	7300	7400								
百年草？	7025	20	5	5	34	15	11	11	24	100	2	30	0	0	80	20	0	0	0	0	0	0	0	0	0	3	0	0	9	101410	100	0			0	7300	7400	1930							
百年草	7026	100	5	5	1000	2	2	2	2	100	2	30	0	0	80	20	0	0	0	0	0	0	0	0	0	3	0	0	9	101410	100	0			0	7300	7400	1930							
艾儿卡丝	7027	100	5	9	366	19	3	5	188	300	6	0	5	45	50	50	50	50	100	100	100	100	100	100	2	1	2	1	0	100702	100	0			0	7300	7400								
白银骑士团员	7028	100	5	9	110	24	3	3	60	300	6	0	4	4	25	25	25	25	40	40	40	40	40	40	2	1	1	1	0	100727	100	0			0	7300	7400								
白银骑士团员	7029	100	5	9	105	23	3	3	60	300	6	0	3	1	25	25	25	25	70	70	70	70	70	70	2	1	1	1	0	106527	100	0			0	7300	7400								
白银之骑士豪尔	7030	100	5	9	400	19	2	4	165	300	6	0	10	5	35	35	35	35	100	100	100	100	100	100	2	1	1	36	0	106555	100	0			0	7300	7400								
小女孩甲	7031	100	5	9	190	18	2	4	130	300	6	0	1	5	25	25	25	25	60	60	60	60	60	60	2	1	0	0	0	106604	100	0			0	7300	7400								
蓝鼻涕	7032	100	5	9	380	14	3	2	155	300	6	0	4	0	0	100	0	0	100	100	0	100	100	100	2	1	1	7	0	101501	100	0			0	7300	7400								
侦探男	7033	100	5	9	165	20	3	4	70	300	6	0	4	11	25	25	25	25	100	100	100	0	100	0	2	1	1	0	0	106427	100	0			0	7300	7400								
格斗男	7034	100	5	9	210	22	3	4	68	300	6	0	6	8	25	25	25	25	0	100	100	100	0	100	2	1	1	3	0	106452	100	0			0	7300	7400								
眼睛妹	7035	100	5	9	176	18	3	5	100	300	6	0	3	10	25	25	25	25	100	100	100	100	100	0	2	1	0	0	0	106654	100	0			0	7300	7400								
北极熊	7036	100	5	9	181	26	2	4	50	300	6	0	10	5	20	80	0	0	100	0	0	100	100	100	2	1	1	2	0	101012	100	0			0	7300	7400								
佛利波罗	7037	100	5	9	385	12	11	11	175	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	2	10	10	101911	100	0			0	7300	7400								
阿卡斯	7038	100	5	9	385	12	11	11	175	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	2	10	10	101912	100	0			0	7300	7400								
巴洛斯	7039	100	5	9	385	12	11	11	175	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	2	10	10	101913	100	0			0	7300	7400								
百合少女薇丝	7040	100	5	9	380	20	4	4	140	300	6	0	10	5	35	35	35	35	100	100	100	100	100	100	2	1	1	0	0	106726	100	0			0	7300	7400								
独角兽	7041	50	5	9	120	33	28	28	80	300	6	50	10	0	0	100	0	0	100	100	100	100	100	100	1	0	2	2	6	107001	100	0			0	7300	7400								
天马	7042	50	5	9	120	33	28	28	80	300	6	50	10	0	0	0	100	0	100	100	100	100	100	100	1	0	2	2	6	107002	100	0			0	7300	7400								
山飞甲	7043	50	5	9	120	33	28	28	80	300	6	50	10	0	100	0	0	0	100	100	100	100	100	100	1	0	2	2	6	107000	100	0			0	7300	7400								
小小无名	7045	100	5	9	250	24	4	4	40	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	2	1	1	10	0	100428	100	0			0	7300	7400								
耶卡	7046	100	5	9	180	20	4	7	108	300	6	0	10	7	35	35	35	35	100	100	100	100	100	100	2	1	1	1	0	107103	100	0			0	7300	7400								
