13001_332_20/22	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7005	332	20	22	1	10	7005	-1	-1	0	1	14872	18030	18311	18443							1	5	2	10							16971	14432	14872	18311		1	200	200	200		0	0	0	0	0
13001_323_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7006	323	1	1	1	1	7006	-1	-1	0	1	14868	18068	18047	18313	18312						1	2	3	1	1						16967	14432	14868	18313	18312	1	200	200	80	120	0	0	0	0	0
13001_323_20/22	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7007	323	20	22	1	10	7007	-1	-1	0	1	14868	18072	18051	18313	18312						1	2	3	1	1						16967	14432	14868	18313	18312	1	200	200	80	120	0	0	0	0	0
15000/2_421_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7008	421	1	1	1	1	7009	-1	-1	0	1	14885	18005	18068	18310	18313						1	18	2	1	1						16984	14482	14885	18310	18313	1	200	200	180	20	0	0	0	0	0
15000/2_421_25/27	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7009	421	25	27	1	10	7009	-1	-1	0	1	14885	18008	18071	18310	18313						1	18	2	1	1						16984	14482	14885	18310	18313	1	200	200	180	20	0	0	0	0	0
15000/2_503_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7010	503	1	1	1	1	7011	-1	-1	0	1	14896	18047	18026	18312	18311						1	2	18	1	1						16995	14442	14896	18312	18311	1	200	200	20	180	0	0	0	0	0
15000/2_503_25/27	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7011	503	25	27	1	10	7011	-1	-1	0	1	14896	18050	18029	18312	18311						1	2	18	1	1						16995	14442	14896	18312	18311	1	200	200	20	180	0	0	0	0	0
13016/21_105_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7012	105	1	1	1	1	7013	-1	-1	0	1	14826	18047	18068	18312	18313						1	10	10	1	1						16925	14471	14826	18312	18313	1	200	200	100	100	0	0	0	0	0
13016/21_105_28/31	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7013	105	28	31	1	10	7013	-1	-1	0	1	14826	18052	18073	18312	18313						1	10	10	1	1						16925	14471	14826	18312	18313	1	200	200	100	100	0	0	0	0	0
13016/21_304_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7014	304	1	1	1	1	7015	-1	-1	0	1	14860	18005	18026	18310	18311						1	18	2	1	1						16959	14432	14860	18310	18311	1	200	200	180	20	0	0	0	0	0
13016/21_304_28/31	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7015	304	28	31	1	10	7015	-1	-1	0	1	14860	18010	18031	18310	18311						1	18	2	1	1						16959	14432	14860	18310	18311	1	200	200	180	20	0	0	0	0	0
13500/2_302_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7016	302	1	1	1	1	7017	-1	-1	0	1	14858	18047	18068	18312	18313						1	18	2	1	1						16957	14432	14858	18312	18313	1	200	200	180	20	0	0	0	0	0
13500/2_302_23/25	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7017	302	23	25	1	10	7017	-1	-1	0	1	14858	18051	18072	18312	18313						1	18	2	1	1						16957	14432	14858	18312	18313	1	200	200	180	20	0	0	0	0	0
13500/2_721_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7018	721	1	1	1	1	7019	-1	-1	0	1	14938	18005	18026	18310	18311						1	16	4	1	1						17037	14412	14938	18310	18311	1	200	200	160	40	0	0	0	0	0
13500/2_721_23/25	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7019	721	23	25	1	10	7019	-1	-1	0	1	14938	18009	18030	18310	18311						1	16	4	1	1						17037	14412	14938	18310	18311	1	200	200	160	40	0	0	0	0	0
13505/14_423_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7020	423	1	1	1	1	7021	-1	-1	0	1	14887	18311	18312								1	1	1								16986	14482	14887	18311	18312	1	200	200	180	20	0	0	0	0	0
13505/14_423_25/27	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7021	423	25	27	1	10	7021	-1	-1	0	1	14887	18311	18312								1	1	1								16986	14482	14887	18311	18312	1	200	200	180	20	0	0	0	0	0
13505/14_504_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7022	504	1	1	1	1	7023	-1	-1	0	1	14897	18313	18312								1	1	1								16996	14442	14897	18313	18312	1	200	200	20	180	0	0	0	0	0
13505/14_504_25/27	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7023	504	25	27	1	10	7023	-1	-1	0	1	14897	18313	18312								1	1	1								16996	14442	14897	18313	18312	1	200	200	20	180	0	0	0	0	0
15526_32_45/47	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7025	32	45	47	1	10	7025	-1	-1	0	1	14819	18013	18034	18310	18311						1	12	8	1	1						16918	14424	14819	18310	18311	1	200	200	120	80	0	0	0	0	0
15526_122_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7026	122	1	1	1	1	7027	-1	-1	0	1	14833	18055	18076	18312	18313						1	16	4	1	1						16932	14474	14833	18312	18313	1	200	200	160	40	0	0	0	0	0
15526_122_45/47	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7027	122	45	47	1	1	7027	-1	-1	0	1	14833	18055	18076	18312	18313						1	16	4	1	1						16932	14474	14833	18312	18313	1	200	200	160	40	0	0	0	0	0
»Æ·ä	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7028	3012	30	30	5	10	7028	-1	-1	0	0	18787	18074									10	5									16963	14431	14864	18313		1	200	200	200		0	0	0	0	0
·çÖ©Öë	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	7029	3013	30	30	5	10	7029	-1	-1	0	0	18788	18074									10	5									16973	14431	14874	18313		1	200	200	200		0	0	0	0	0
14018/24_112_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8000	112	1	1	1	1	8001	-1	-1	0	1	14828	18047	18068	18312	18313						1	14	6	1	1						16927	14473	14828	18312	18313	1	200	200	140	60	0	0	0	0	0
14018/24_112_31/33	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8001	112	31	33	1	10	8001	-1	-1	0	1	14828	18053	18074	18312	18313						1	14	6	1	1						16927	14473	14828	18312	18313	1	200	200	140	60	0	0	0	0	0
14018/24_124_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8002	124	1	1	1	1	8003	-1	-1	0	1	14835	18005	18026	18310	18311						1	16	4	1	1						16934	14473	14835	18310	18311	1	200	200	160	40	0	0	0	0	0
14018/24_124_31/33	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8003	124	31	33	1	1	8003	-1	-1	0	1	14835	18011	18032	18310	18311						1	16	4	1	1						16934	14473	14835	18310	18311	1	200	200	160	40	0	0	0	0	0
14018/24_823_31/34	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8004	823	31	34	1	10	8004	-1	-1	0	0	14952	18032	18053	18311	18312						1	10	10	1	1						17051	14403	14952	18311	18312	1	200	200	100	100	0	0	0	0	0
14018_331_5/10	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8005	331	5	10	1	10	8005	-1	-1	0	1																					16970	14431	14871	18310		1	200	200	200		0	0	0	0	0
14010/16_14_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8006	14	1	1	1	1	8007	-1	-1	0	1	14810	18068	18047	18313	18312						1	4	16	1	1						16909	14423	14810	18313	18312	1	200	200	40	160	0	0	0	0	0
14010/16_14_33/35	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8007	14	33	35	1	10	8007	-1	-1	0	1	14810	18074	18053	18313	18312						1	4	16	1	1						16909	14423	14810	18313	18312	1	200	200	40	160	0	0	0	0	0
14010/16_414_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8008	414	1	1	1	1	8009	-1	-1	0	1	14884	18026	18047	18311	18312						1	16	4	1	1						16983	14483	14884	18311	18312	1	200	200	160	40	0	0	0	0	0
14010/16_414_33/35	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8009	414	33	35	1	10	8009	-1	-1	0	1	14884	18032	18053	18311	18312						1	16	4	1	1						16983	14483	14884	18311	18312	1	200	200	160	40	0	0	0	0	0
M24003/5_114_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8010	114	1	1	1	1	8011	-1	-1	0	1	14830	18005	18026	18310	18311						1	14	6	1	1						16929	14473	14830	18310	18311	1	200	200	140	60	0	0	0	0	0
M24003/5_114_36/38	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8011	114	36	38	1	10	8011	-1	-1	0	1	14830	18012	18033	18310	18311						1	14	6	1	1						16929	14473	14830	18310	18311	1	200	200	140	60	0	0	0	0	0
M24003/5_603_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8012	603	1	1	1	1	8013	-1	-1	0	1	14913	18047	18068	18312	18313						1	18	2	1	1						17012	14453	14913	18312	18313	1	200	200	180	20	0	0	0	0	0
M24003/5_603_36/38	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8013	603	36	38	1	10	8013	-1	-1	0	1	14913	18054	18075	18312	18313						1	18	2	1	1						17012	14453	14913	18312	18313	1	200	200	180	20	0	0	0	0	0
F24003/5_123_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8014	123	1	1	1	1	8015	-1	-1	0	1	14834	18068	18047	18313	18312						1	4	16	1	1						16933	14473	14834	18313	18312	1	200	200	40	160	0	0	0	0	0
F24003/5_123_36/38	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8015	123	36	38	1	10	8015	-1	-1	0	1	14834	18075	18054	18313	18312						1	4	16	1	1						16933	14473	14834	18313	18312	1	200	200	40	160	0	0	0	0	0
F24003/5_621_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8016	621	1	1	1	1	8017	-1	-1	0	1	14921	18026	18311								1	20	2								17020	14453	14921	18311		1	200	200	200		0	0	0	0	0
F24003/5_621_36/38	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8017	621	36	38	1	10	8017	-1	-1	0	1	14921	18033	18311								1	20	2								17020	14453	14921	18311		1	200	200	200		0	0	0	0	0
14000/2_5_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8018	5	1	1	1	1	8019	-1	-1	0	1	14805	18005	18068	18310	18313						1	14	6	1	1						16904	14420	14805	18310	18313	1	200	200	140	60	0	0	0	0	0
14000/2_5_34/36	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8019	5	34	36	1	10	8019	-1	-1	0	1	14805	18011	18074	18310	18313						1	14	6	1	1						16904	14423	14805	18310	18313	1	200	200	140	60	0	0	0	0	0
14000/2_254_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8020	254	1	1	1	1	8021	-1	-1	0	1	14855	18047	18068	18312	18313						1	14	6	1	1						16954	14463	14855	18312	18313	1	200	200	140	60	0	0	0	0	0
1400/2_254_34/36	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8021	254	34	36	1	10	8021	-1	-1	0	1	14855	18053	18074	18312	18313						1	14	6	1	1						16954	14463	14855	18312	18313	1	200	200	140	60	0	0	0	0	0
24009/17_33_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8022	33	1	1	1	1	8023	-1	-1	0	1	14820	18047	18068	18312	18313						1	12	8	1	1						16919	14423	14820	18312	18313	1	200	200	120	80	0	0	8042	0	0
24009/17_33_38/40	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8023	33	38	40	1	10	8023	-1	-1	0	1	14820	18054	18075	18312	18313						1	12	8	1	1						16919	14423	14820	18312	18313	1	200	200	120	80	0	0	8042	0	0
24009/17_711_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8024	711	1	1	1	1	8025	-1	-1	0	1	14933	18005	18310								1	20	2								17032	14413	14933	18310		1	200	200	200		0	0	0	0	0
24009/17_711_38/40	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8025	711	38	40	1	10	8025	-1	-1	0	1	14933	18012	18310								1	20	2								17032	14413	14933	18310		1	200	200	200		0	0	0	0	0
24019/27_3_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8026	3	1	1	1	1	8027	-1	-1	0	1	14803	18047	18026	18311	18312						1	6	14	1	1						16902	14424	14803	18311	18312	1	200	200	60	140	0	0	0	0	0
24019/27_3_41/43	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8027	3	41	43	1	10	8027	-1	-1	0	1	14803	18055	18034	18311	18312						1	6	14	1	1						16902	14424	14803	18311	18312	1	200	200	60	140	0	0	0	0	0
24019/27_601_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8028	601	1	1	1	1	8029	-1	-1	0	1	14911	18005	18026	18310	18311						1	18	2	1	1						17010	14454	14911	18310	18311	1	200	200	180	20	0	0	0	0	0
24019/27_601_41/43	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8029	601	41	43	1	10	8029	-1	-1	0	1	14911	18013	18034	18310	18311						1	18	2	1	1						17010	14454	14911	18310	18311	1	200	200	180	20	0	0	0	0	0
24029/37_702_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8030	702	1	1	1	1	8031	-1	-1	0	1	14930	18026	18005	18311	18310						1	6	14	1	1						17029	14414	14930	18311	18310	1	200	200	60	140	0	0	0	0	0
24029/37_702_44/46	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8031	702	44	46	1	10	8031	-1	-1	0	1	14930	18035	18014	18311	18310						1	6	14	1	1						17029	14414	14930	18311	18310	1	200	200	60	140	0	0	0	0	0
24029/37_704_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8032	704	1	1	1	1	8033	-1	-1	0	1	14932	18068	18047	18313	18312						1	6	14	1	1						17031	14414	14932	18313	18312	1	200	200	60	140	0	0	0	0	0
24029/37_704_44/46	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8033	704	44	46	1	10	8033	-1	-1	0	1	14932	18077	18056	18313	18312						1	6	14	1	1						17031	14414	14932	18313	18312	1	200	200	60	140	0	0	0	0	0
24039/47_205_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8034	205	1	1	1	1	8035	-1	-1	0	1	14840	18068	18047	18313	18312						1	6	14	1	1						16939	14464	14840	18313	18312	1	200	200	60	140	0	0	0	0	0
24039/47_205_47/49	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8035	205	47	49	1	10	8035	-1	-1	0	1	14840	18077	18056	18313	18312						1	6	14	1	1						16939	14464	14840	18313	18312	1	200	200	60	140	0	0	0	0	0
24039/47_522_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8036	522	1	1	1	1	8037	-1	-1	0	1	14903	18026	18047	18311	18312						1	16	4	1	1						17002	14444	14903	18311	18312	1	200	200	160	40	0	0	0	0	0
24039/47_522_47/49	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8037	522	47	49	1	10	8037	-1	-1	0	1	14903	18035	18056	18311	18312						1	16	4	1	1						17002	14444	14903	18311	18312	1	200	200	160	40	0	0	0	0	0
24049/57_121_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8038	121	1	1	1	1	8039	-1	-1	0	1	14832	18026	18005	18311	18310						1	4	16	1	1						16931	14475	14832	18311	18310	1	200	200	40	160	0	0	0	0	0
24049/57_121_50/52	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8039	121	50	52	1	10	8039	-1	-1	0	1	14832	18036	18015	18311	18310						1	4	16	1	1						16931	14475	14832	18311	18310	1	200	200	40	160	0	0	0	0	0
24049/57_431_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8040	431	1	1	1	1	8041	-1	-1	0	1	14889	18068	18005	18313	18310						1	10	10	1	1						16988	14485	14889	18313	18310	1	200	200	100	100	0	0	0	0	0
24049/57_431_50/52	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8041	431	50	52	1	10	8041	-1	-1	0	1	14889	18078	18015	18313	18310						1	10	10	1	1						16988	14485	14889	18313	18310	1	200	200	100	100	0	0	0	0	0
24009/17_33_38/40_summon	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8042	33	38	40	1	10	8023	0	-1	0	1																															0	0	8042	0	0
24009/17_33_53/55	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8043	33	53	55	1	10	8023	-1	-1	0	1	14820	18057	18078	18312	18313						1	12	8	1	1						16919	14425	14820	18312	18313	1	200	200	120	80	0	0	8053	0	0
24009/17_711_53/55	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8044	711	53	55	1	10	8025	-1	-1	0	1	14933	18015	18310								1	20	2								17032	14415	14933	18310		1	200	200	200		0	0	0	0	0
24019/27_3_53/55	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8045	3	53	55	1	10	8027	-1	-1	0	1	14803	18057	18036	18311	18312						1	6	14	1	1						16902	14425	14803	18311	18312	1	200	200	60	140	0	0	0	0	0
24019/27_601_53/55	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8046	601	53	55	1	10	8029	-1	-1	0	1	14911	18015	18036	18310	18311						1	18	2	1	1						17010	14455	14911	18310	18311	1	200	200	180	20	0	0	0	0	0
24029/37_702_53/55	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8047	702	53	55	1	10	8031	-1	-1	0	1	14930	18036	18015	18311	18310						1	6	14	1	1						17029	14415	14930	18311	18310	1	200	200	60	140	0	0	0	0	0
24029/37_704_53/55	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8048	704	53	55	1	10	8033	-1	-1	0	1	14932	18078	18057	18313	18312						1	6	14	1	1						17031	14415	14932	18313	18312	1	200	200	60	140	0	0	0	0	0
24039/47_205_53/55	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8049	205	53	55	1	10	8035	-1	-1	0	1	14840	18078	18057	18313	18312						1	6	14	1	1						16939	14465	14840	18313	18312	1	200	200	60	140	0	0	0	0	0
24039/47_522_53/55	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8050	522	53	55	1	10	8037	-1	-1	0	1	14903	18036	18057	18311	18312						1	16	4	1	1						17002	14445	14903	18311	18312	1	200	200	160	40	0	0	0	0	0
24049/57_121_53/55	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8051	121	53	55	1	10	8039	-1	-1	0	1	14832	18036	18015	18311	18310						1	4	16	1	1						16931	14475	14832	18311	18310	1	200	200	40	160	0	0	0	0	0
24049/57_431_53/55	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8052	431	53	55	1	10	8041	-1	-1	0	1	14889	18078	18015	18313	18310						1	10	10	1	1						16988	14485	14889	18313	18310	1	200	200	100	100	0	0	0	0	0
24009/17_33_53/55_summon	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8053	33	53	55	1	10	8023	0	-1	0	1																															0	0	8053	0	0
4456/7_253_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8054	253	1	1	1	1	8055	-1	-1	0	1	14854	18026	18005	18311	18310						1	6	14	1	1						16953	14461	14854	18311	18310	1	200	200	60	140	0	0	0	0	0
4456/7_253_17/19	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8055	253	17	19	1	10	8055	-1	-1	0	1	14854	18029	18008	18311	18310						1	3	7	1	1						16953	14461	14854	18311	18310	1	200	200	60	140	0	0	0	0	0
4456/7_724_17/19	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8056	724	17	19	1	10	8056	-1	-1	0	1	14941	18071	18008	18313	18310	18455					1	2	8	1	1	1					17040	14411	14941	18313	18310	1	200	200	40	160	0	0	0	0	0
4404/5_22_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8057	22	1	1	1	1	8058	-1	-1	0	1	14813	18026	18311								1	20	2								16912	14422	14813	18311		1	200	200	200		0	0	0	0	0
4404/5_22_23/25	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8058	22	23	25	1	10	8058	-1	-1	0	1	14813	18030	18311								1	10	2								16912	14422	14813	18311		1	200	200	200		0	0	0	0	0
4404/5_111_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8059	111	1	1	1	1	8060	-1	-1	0	1	14827	18068	18005	18313	18310						1	6	14	1	1						16926	14472	14827	18313	18310	1	200	200	60	140	0	0	0	0	0
4404/5_111_23/25	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8060	111	23	25	1	10	8060	-1	-1	0	1	14827	18072	18009	18313	18310						1	3	7	1	1						16926	14472	14827	18313	18310	1	200	200	60	140	0	0	0	0	0
4403,6/8_712_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8061	712	1	1	1	1	8062	-1	-1	0	1	14934	18026	18311								1	20	2								17033	14412	14934	18311		1	200	200	200		0	0	0	0	0
4403,6/8_712_26/28	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8062	712	26	28	1	10	8062	-1	-1	0	1	14934	18031	18311								1	10	2								17033	14412	14934	18311		1	200	200	200		0	0	0	0	0
4403,6/8_252_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8063	252	1	1	1	1	8064	-1	-1	0	1	14853	18068	18047	18313	18312						1	6	14	1	1						16952	14462	14853	18313	18312	1	200	200	60	140	0	0	0	0	0
4403,6/8_252_26/28	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8064	252	26	28	1	10	8064	-1	-1	0	1	14853	18073	18052	18313	18312						1	3	7	1	1						16952	14462	14853	18313	18312	1	200	200	60	140	0	0	0	0	0
15522_34_43/45	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8065	34	43	45	1	10	16006	-1	-1	0	1	14821	18013	18076	18310	18313						1	8	12	1	1						16920	14424	14821	18310	18313	1	200	200	80	120	0	0	0	0	0
15522_102_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8066	102	1	1	1	1	16007	-1	-1	0	1	14823	18034	18055	18311	18312						1	12	8	1	1						16922	14474	14823	18311	18312	1	200	200	120	80	0	0	0	0	0
15522_102_43/45	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8067	102	43	45	1	10	16007	-1	-1	0	1	14823	18034	18055	18311	18312						1	12	8	1	1						16922	14474	14823	18311	18312	1	200	200	120	80	0	0	0	0	0
14003/7_4_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8068	4	1	1	1	1	8069	-1	-1	0	1	14804	18005	18068	18310	18313						1	10	10	1	1						16903	14423	14804	18310	18313	1	200	200	100	100	0	0	0	0	0
14003/7_4_35/37	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8069	4	35	37	1	10	8069	-1	-1	0	1	14804	18012	18075	18310	18313						1	10	10	1	1						16903	14423	14804	18310	18313	1	200	200	100	100	0	0	0	0	0
14003/7_242_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8070	242	1	1	1	1	8071	-1	-1	0	1	14847	18026	18047	18311	18312						1	12	8	1	1						16946	14463	14847	18311	18312	1	200	200	120	80	0	0	0	0	0
14003/7_242_35/37	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8071	242	35	37	1	10	8071	-1	-1	0	1	14847	18033	18054	18311	18312						1	12	8	1	1						16946	14463	14847	18311	18312	1	200	200	120	80	0	0	0	0	0
15531/2,5_101_27/30	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8072	101	27	30	1	10	8072	-1	-1	0	1	14822	18074	18011	18313	18310						1	8	12	1	1						16921	14472	14822	18313	18310	1	200	200	80	120	0	0	0	0	0
15531/2,5_102_27/30	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8073	102	27	30	1	10	8073	-1	-1	0	1	14823	18032	18053	18311	18312						1	12	8	1	1						16922	14472	14823	18311	18312	1	200	200	120	80	0	0	0	0	0
15531/2,5_103_27/30	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8074	103	27	30	1	10	8074	-1	-1	0	1	14824	18053	18074	18312	18313						1	12	8	1	1						16923	14472	14824	18312	18313	1	200	200	120	80	0	0	0	0	0
15531/2,5_104_27/30	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8075	104	27	30	1	10	8075	-1	-1	0	1	14825	18011	18032	18310	18311						1	12	8	1	1						16924	14472	14825	18310	18311	1	200	200	120	80	0	0	0	0	0
15531/2,5_105_27/30	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8076	105	27	30	1	10	8076	-1	-1	0	1	14826	18053	18074	18312	18313						1	10	10	1	1						16925	14471	14826	18312	18313	1	200	200	100	100	0	0	0	0	0
15531/2,5_804_27/30	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	8077	804	1	1	1	1	8077	-1	-1	0	1	14945	18074	18011	18313	18310						1	6	14	1	1						17044	14400	14945	18313	18310	1	200	200	60	140	0	0	0	0	0
AD_101_SE_104a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	9000	104	1	1	1	1	9000	0	-1	0	1	18193	18007	18028	18310	18311						100	28	12	1	1						16924	14470	14825	18310	18311	1	200	200	120	80	0	0	0	0	0
AD_101_SE_104b	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	9001	104	1	1	1	1	9001	0	-1	0	1	18192	18007	18028	18310	18311						100	28	12	1	1						16924	14470	14825	18310	18311	1	200	200	120	80	0	0	0	0	0
AD_101_SE_104c	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	9002	104	1	1	1	1	9002	0	-1	0	1	14825	18007	18028	18310	18311						1	28	12	1	1						16924	14470	14825	18310	18311	1	200	200	120	80	0	0	0	0	0
AD_001_SE_502a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	9003	502	1	1	1	1	9003	0	-1	0	1	14895	18005	18026	18197							1	4	36	100							16994	14440	14895	18311	18310	1	200	200	20	180	0	0	0	0	0
AD_001_SE_502b	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	9004	502	1	1	1	1	9004	0	-1	0	1	14895	18005	18026	18310	18311						1	4	36	1	1						16994	14440	14895	18311	18310	1	200	200	20	180	0	0	0	0	0
Å£¹í	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	9005	1000	30	30	1	1	9005	4500	-1	0	0	18231	18232	18227	18310	18311						100	100	100	1	1						17700					1					1	1	0	0	1
ÐÇÐÛ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	9006	1001	25	25	1	1	9006	630	-1	0	0																					17701					1					0	1	0	0	3
Ê¯ÐÛ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	9007	1002	27	27	1	1	9007	0	-1	0	0																					17702					1					0	1	0	0	2
